71,87,26,82,6,66,49,42,64,79,11,10,57,86,75,60,74,47,65,4,27,44,81,24,80,96,29,50,78,28,21,72,90,61,95,17,53,35,41,16,40,93,91,9,54,39,83,12,19,25,31,85,43,32,99,76,88,15,84,58,73,94,36,62,52,98,97,14,38,77,70,67,45,3,46,48,1,100,2,69,33,68,92,55,56,23,22,37,63,13,18,89,20,34,7,59,8,30,51,5
72,19,27,32,64,21,9,59,83,96,98,14,11,100,79,69,8,75,87,47,15,4,24,46,42,45,94,71,52,31,30,20,33,86,43,80,81,97,61,44,34,6,67,16,2,36,66,5,3,89,85,38,29,58,63,50,62,18,12,56,23,68,35,25,53,93,54,92,41,49,39,95,88,60,91,77,73,90,70,78,37,22,51,13,74,82,48,76,26,99,17,40,7,28,1,57,10,55,65,84
73,9,2,15,33,43,37,31,45,48,53,14,41,27,7,100,3,46,19,20,26,13,99,77,82,32,35,39,22,58,65,81,11,44,70,95,38,12,52,66,96,34,54,88,79,75,71,72,21,92,83,28,91,90,80,55,24,69,6,60,42,64,98,47,93,89,67,78,87,56,17,5,62,40,68,25,51,4,16,10,50,49,74,57,76,86,8,29,97,30,36,1,94,85,18,59,63,23,61,84
74,98,10,84,41,13,36,76,62,26,89,39,65,63,12,60,42,80,47,15,66,78,99,71,6,87,27,58,57,90,2,1,18,92,33,11,20,3,79,46,14,82,7,16,59,31,77,67,95,61,94,56,68,23,34,5,45,86,52,85,4,70,75,30,96,100,93,64,38,8,24,54,32,50,97,9,17,48,73,43,49,69,40,35,91,53,72,88,29,28,44,37,21,83,25,55,19,81,22,51
75,22,96,12,14,35,71,83,54,43,82,61,34,47,5,68,69,29,70,57,81,94,79,23,52,49,10,88,21,95,19,89,55,31,66,99,78,13,92,18,8,24,1,9,32,27,2,46,63,50,64,97,91,3,58,33,84,90,11,20,15,40,16,86,76,6,93,42,77,73,17,30,38,26,62,65,4,85,74,87,39,60,44,98,48,72,36,100,67,37,45,7,53,51,28,41,80,59,25,56
76,59,61,10,16,67,23,74,63,27,33,32,98,9,93,52,26,1,64,69,21,91,29,85,37,58,96,94,99,71,38,77,95,15,39,53,19,68,35,12,45,87,50,55,18,80,78,62,42,40,14,6,75,51,43,70,7,65,79,56,88,46,86,84,20,28,11,36,3,47,48,17,83,60,34,89,90,25,22,8,44,100,81,41,24,66,5,92,73,82,97,57,13,2,31,72,49,4,54,30
77,11,59,49,95,92,58,3,97,27,91,73,44,10,65,19,7,31,53,68,35,67,14,32,34,87,51,37,70,54,86,18,60,5,76,30,61,45,1,52,89,38,8,81,79,72,82,80,22,24,42,78,98,50,4,15,26,2,28,63,100,56,55,41,29,43,23,85,21,57,40,6,33,64,47,93,84,9,99,36,88,69,48,16,90,13,74,20,25,12,94,46,66,96,39,75,62,83,71,17
78,59,30,37,99,79,34,89,84,25,26,93,56,21,65,40,88,76,95,71,15,64,75,4,17,73,47,72,39,29,52,28,13,54,9,33,51,100,57,87,81,83,96,92,42,85,22,74,60,58,16,6,12,50,90,77,23,63,31,36,61,62,48,8,45,97,80,44,1,49,70,69,82,18,7,55,66,27,98,68,67,20,91,43,14,35,41,32,3,5,46,10,19,86,11,24,2,38,94,53
79,21,82,16,56,28,78,64,18,6,11,15,7,19,37,3,29,61,54,9,75,72,93,58,81,32,59,91,65,42,10,47,13,96,86,63,73,24,100,12,20,62,36,52,48,14,92,27,87,31,60,97,88,80,89,69,53,84,38,5,83,66,74,98,67,40,45,26,30,77,51,41,95,22,1,70,68,90,55,49,34,94,4,50,57,99,33,44,17,2,46,43,35,23,71,39,76,8,85,25
80,52,45,59,92,4,31,14,9,22,95,29,1,67,33,18,26,47,85,23,76,90,3,98,60,94,36,83,49,15,65,99,39,74,68,19,79,96,37,87,44,11,7,12,30,16,5,75,86,2,66,54,35,13,89,40,57,53,50,51,63,28,27,78,61,84,46,77,62,64,70,32,25,73,41,88,17,38,69,72,34,8,10,91,48,6,82,24,56,93,100,43,42,20,81,58,55,71,21,97
81,85,57,37,40,7,76,5,22,83,91,59,62,6,15,18,68,67,44,35,27,82,17,52,65,87,64,9,46,28,74,36,43,1,61,53,77,55,54,56,3,42,70,47,79,51,24,19,20,39,23,29,100,48,69,4,84,12,30,75,33,2,50,11,99,49,34,26,73,89,95,86,90,13,97,38,92,45,60,63,93,8,16,66,25,88,78,32,98,41,31,21,96,94,10,71,58,14,80,72
82,62,22,97,42,51,89,30,52,90,16,26,92,88,54,72,53,95,12,96,7,63,25,70,75,3,15,68,29,65,84,73,11,13,83,36,21,74,38,76,64,87,23,19,28,40,47,79,48,31,57,1,59,81,17,55,86,60,37,27,94,99,49,85,39,10,69,78,50,9,71,66,93,8,2,44,14,43,98,91,24,67,80,100,4,45,34,20,32,61,6,33,5,46,58,77,35,56,18,41
83,23,31,71,88,72,26,79,17,77,35,30,54,93,27,100,99,22,69,76,41,61,55,49,37,96,74,3,62,4,87,8,70,9,75,16,53,85,2,64,97,60,45,21,20,36,59,91,50,33,5,39,1,38,86,65,29,11,82,57,12,98,63,94,19,46,10,52,14,81,44,34,6,90,13,66,47,7,24,43,89,28,80,84,40,18,32,48,68,56,42,15,73,92,95,78,25,67,58,51
84,3,49,25,64,12,21,88,44,46,73,34,72,90,52,9,6,29,60,27,54,33,36,13,14,86,95,56,66,48,43,24,70,75,71,67,62,45,16,77,96,32,63,11,38,2,1,93,22,8,17,94,40,18,99,7,92,5,91,68,53,31,42,82,10,26,23,4,28,58,41,50,87,61,74,76,37,79,78,51,81,39,59,97,57,85,15,83,65,30,89,98,69,80,20,19,55,47,100,35
85,91,100,89,2,97,74,70,60,22,18,86,13,39,95,36,1,68,84,7,35,75,25,11,48,4,66,14,93,12,92,99,63,50,28,33,31,76,90,87,83,23,53,88,78,55,40,5,58,10,46,65,49,67,44,69,19,20,27,72,98,82,81,77,38,61,71,79,73,9,32,45,3,59,43,64,15,42,26,62,17,47,51,24,57,52,96,29,30,8,56,16,21,54,6,34,94,37,80,41
86,36,27,26,100,24,87,2,40,84,54,83,5,57,64,30,99,69,21,88,80,72,20,96,49,79,60,94,14,63,76,33,68,7,98,81,17,75,65,37,74,47,9,44,16,29,11,34,71,82,28,3,51,38,50,18,95,61,67,85,35,55,10,91,53,25,6,8,78,39,97,45,58,56,15,12,32,13,46,1,22,70,77,66,19,59,90,52,93,4,43,62,23,92,89,41,31,48,42,73
87,54,74,89,48,36,17,43,44,26,96,64,10,100,49,94,57,92,85,88,21,51,11,32,25,56,69,76,80,33,35,58,79,59,3,45,5,75,55,27,63,31,95,9,41,38,97,99,34,70,53,24,29,71,47,83,67,62,77,50,13,1,37,60,46,86,91,16,15,8,18,66,73,98,65,19,82,2,78,52,90,28,7,81,84,22,93,72,4,61,20,12,14,68,6,42,30,40,23,39
88,76,71,48,23,5,56,50,94,66,86,58,7,64,75,92,46,36,49,97,18,80,19,15,12,81,96,93,87,45,43,20,37,32,83,24,78,82,16,73,79,29,28,1,27,40,9,74,6,54,95,90,67,35,55,14,42,25,41,62,10,57,33,60,47,34,72,38,63,3,59,44,77,2,26,89,84,70,17,51,69,30,21,99,8,98,22,91,11,31,39,53,85,65,68,4,52,13,61,100
89,92,31,6,90,11,74,58,70,20,19,76,83,65,64,46,34,9,97,42,87,50,23,96,33,32,86,16,8,53,55,44,81,4,79,68,88,25,22,18,28,78,27,72,21,93,82,51,52,15,57,77,2,38,17,39,69,66,59,3,49,98,40,80,47,67,26,5,36,100,29,48,14,12,41,71,1,73,85,75,99,10,37,63,62,35,24,95,84,7,56,43,60,45,91,94,61,54,30,13
90,18,56,98,77,71,67,19,62,31,74,48,69,13,45,3,93,26,89,36,95,80,46,35,6,22,54,38,97,40,64,86,85,88,52,14,16,99,61,23,51,37,50,81,47,9,42,2,82,78,10,92,65,39,15,28,29,27,73,44,34,100,24,60,43,30,11,4,96,7,63,55,59,57,49,58,76,5,72,20,32,75,41,53,83,17,25,84,79,87,91,94,8,33,1,66,68,21,70,12
91,93,40,67,21,48,26,87,14,22,58,85,52,27,90,35,68,13,78,62,25,98,33,50,7,96,75,16,94,65,4,70,56,5,31,53,83,44,79,38,55,81,100,54,64,39,60,95,80,2,23,30,29,86,97,8,1,41,28,18,46,82,19,34,12,92,47,74,61,63,42,49,88,72,59,24,77,32,73,9,57,45,20,10,99,71,15,89,51,69,37,17,6,43,36,3,11,66,76,84
92,20,55,30,65,73,100,6,35,7,56,36,81,42,96,12,64,99,80,54,60,77,9,78,48,8,40,75,58,37,93,1,25,89,72,3,90,66,11,23,97,13,2,70,67,61,57,26,34,43,83,76,91,69,95,18,51,84,46,38,47,33,15,68,39,52,88,16,10,22,71,94,17,79,74,4,27,29,53,14,44,28,19,32,86,50,49,31,41,87,98,63,24,5,21,82,85,62,59,45
93,63,100,13,17,4,38,35,69,53,7,44,86,1,81,5,57,83,42,99,43,3,75,27,87,59,10,25,34,54,16,47,56,89,23,68,97,95,14,26,65,30,33,58,52,39,50,31,61,70,49,94,32,72,66,74,9,28,29,22,64,91,41,79,21,15,6,51,98,24,2,18,8,67,12,80,19,85,78,62,96,76,37,48,36,60,92,45,88,46,55,73,40,20,77,84,90,71,82,11
94,47,88,51,98,37,44,61,85,66,9,33,16,18,28,77,86,48,68,32,64,87,73,4,72,24,5,93,76,21,50,97,10,38,41,17,14,15,67,89,11,2,31,55,8,95,90,13,83,52,91,75,3,46,58,39,42,34,53,22,26,65,36,69,60,99,29,57,23,100,19,1,45,40,56,35,59,71,70,43,80,63,30,78,6,20,25,96,74,7,82,27,92,79,54,84,49,12,62,81
95,55,29,92,24,26,42,18,17,34,35,88,9,82,3,1,13,20,48,49,8,79,16,32,27,46,50,44,73,10,87,97,56,28,57,65,41,25,37,60,39,30,77,100,85,67,12,62,11,6,80,64,40,98,45,23,75,21,14,96,54,47,5,74,99,70,19,15,69,78,84,33,7,58,91,22,86,38,81,53,90,4,59,43,76,31,36,94,89,66,83,71,51,68,52,2,63,93,61,72
96,37,10,11,21,19,90,76,95,53,67,89,94,29,71,4,3,45,68,50,36,41,47,23,32,30,13,91,81,42,59,7,73,17,40,88,70,8,97,39,22,98,69,15,35,85,52,77,25,16,60,5,92,9,74,65,43,86,83,34,6,87,24,2,46,1,58,51,72,61,12,56,63,55,66,27,62,28,84,78,75,57,33,48,99,100,38,18,26,31,93,54,79,44,49,20,82,80,14,64
97,90,38,95,99,4,3,12,72,53,69,44,58,57,8,27,19,39,34,75,91,14,92,25,96,41,37,98,84,73,86,64,42,29,56,18,52,36,9,43,10,79,51,54,55,7,62,74,17,13,22,93,83,32,88,5,30,48,61,49,77,81,21,87,31,23,47,46,70,1,71,45,20,33,80,94,85,2,50,67,26,16,6,24,60,28,11,78,40,63,15,82,76,59,89,65,100,66,68,35
98,96,75,3,90,18,55,22,12,66,10,72,46,70,24,25,94,67,65,42,40,89,92,36,38,4,84,30,35,9,45,58,19,14,50,44,74,6,79,93,21,37,91,60,78,95,41,99,62,49,63,13,23,48,29,97,80,81,2,71,64,54,57,26,87,28,33,88,56,77,11,47,76,5,8,31,15,20,17,82,32,73,61,51,68,86,34,1,27,39,83,100,7,16,59,85,53,69,43,52
99,16,54,64,91,40,28,96,25,31,33,86,84,19,5,72,61,75,97,18,67,69,47,78,23,7,57,44,63,94,10,49,34,21,46,37,59,83,58,76,1,52,13,8,81,74,39,6,12,32,48,85,41,11,4,26,30,3,2,90,55,73,98,17,62,100,80,15,14,42,50,71,56,92,82,53,9,45,89,20,24,22,36,68,95,51,35,27,29,88,79,43,70,66,60,87,77,38,65,93
100,30,43,23,9,42,68,85,87,76,25,44,26,53,36,95,65,18,98,86,54,28,56,37,7,12,20,67,4,5,10,74,49,94,29,77,55,52,41,48,96,61,71,89,3,15,60,11,69,72,70,34,6,92,73,82,58,62,2,46,27,90,57,17,47,22,79,88,81,66,99,31,80,13,50,93,97,35,40,59,38,63,19,32,16,83,39,84,51,33,21,1,78,75,14,24,45,91,64,8
